"note","user","startSession","clickInputNote","saveNote","cancelNote","updateNote","hoverTextarea","hoverEntityInNote","addEntity","addEntityRepeat","removeEntity","removeFromYear","removeFromChart","replyToNote","clickEditNote","selectCountry","deselectCountry","hoverCountryLabel","deselectAll","deleteNote","viewCountryNote","viewYearNote","removeFilter","viewDiscussion","removeDiscussion","showNotes","onlyShowMine","alsoShowPublic","hideNotes","dragNode","hoverNode","scrollToView","gotoQuestionnaire","checkQuestionnaire","checkTutorial","checkTask","toHidden","toVisible","hoverNoteInNote","hoverNoteText","selectYear","selectYearNote","play","playNote","stop","stopNote","hoverMapPoint","hoverMapPointNote","hoverTimeline","hoverTimelineNote","hoverSpecificYear","hoverSpecificYearNote","hoverYearLabel","hoverYearLabelNote","hoverMouseline","hoverMouselineNote"
"5ecd2a9ebccbe221a1628b29",60,1,5,5,1,2,7,0,3,0,1,0,0,1,2,4,2,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,0,1,0,0,0
"5ecd2acdbccbe221a1628b35",60,1,5,5,5,5,7,0,10,0,3,0,0,3,7,4,2,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,1,1,0,1,0,0,0
"5ecd2b0abccbe221a1628b4e",60,1,5,5,5,4,7,0,9,0,3,0,0,3,6,4,2,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,1,1,0,1,0,0,0
"5ecd2b8dbccbe221a1628b94",60,1,5,5,4,3,7,0,6,0,2,0,0,2,5,4,2,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,0,1,0,0,0
"5ecd2bcdbccbe221a1628bad",60,1,5,5,1,1,7,0,2,0,1,0,0,1,1,4,2,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,0,1,0,0,0
"5eccba3dbccbe221a1627496",61,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eccba92bccbe221a16274c4",61,1,2,2,0,0,1,0,2,3,0,0,0,0,0,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eccbad5bccbe221a16274d0",61,1,3,3,0,0,1,0,3,4,0,0,0,0,0,6,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eccbb1abccbe221a16274dc",61,1,4,4,0,0,1,0,4,5,0,0,0,0,0,6,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eccbb46bccbe221a16274e9",61,1,5,5,0,0,1,0,5,6,0,0,0,0,0,7,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecfaef25250f80529910c75",61,2,6,6,0,0,1,0,6,6,0,0,0,0,0,8,6,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed607295250f80529915549",62,1,1,1,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5ed607db5250f80529915560",62,1,2,2,0,0,6,0,3,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"5ed608895250f80529915561",62,1,4,3,1,1,9,0,6,0,1,0,0,0,1,12,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
"5ed6096e5250f8052991558e",62,1,5,4,1,1,11,0,8,0,1,0,0,0,1,20,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
"5ed60a6f5250f805299155b0",62,1,6,5,1,1,12,0,9,0,1,0,0,0,1,35,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
"5ece8bb9bccbe221a162b5dc",63,1,2,4,0,1,4,0,6,3,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,3,2,1,2,0,0,0,0,0,1,1,1,1,0,3,8,0,2,1,2,0,3,2,0,0,0,0,0,0,0,0
"5ece9028bccbe221a162b6f2",63,1,1,2,0,0,2,0,3,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0
"5ece912bbccbe221a162b75f",63,1,2,3,0,0,3,0,4,2,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,3,2,1,2,0,0,0,0,0,1,1,1,1,0,2,4,0,2,1,2,0,3,1,0,0,0,0,0,0,0,0
"5ece9157bccbe221a162b784",63,1,2,5,0,2,5,0,10,4,0,0,0,3,2,2,0,1,0,0,0,0,0,1,1,3,2,1,2,0,0,0,2,0,1,3,6,6,0,6,8,0,2,1,2,0,3,2,0,0,1,0,0,0,0,0
"5ece91d9bccbe221a162b7a7",63,1,2,5,0,1,5,0,8,3,0,0,0,3,1,2,0,1,0,0,0,0,0,1,0,3,2,1,2,0,0,0,0,0,1,1,1,1,0,5,8,0,2,1,2,0,3,2,0,0,1,0,0,0,0,0
"5eccc3aebccbe221a16276db",64,1,2,2,0,0,3,0,4,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,4,4,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5eccc3e8bccbe221a1627713",64,1,3,3,0,0,5,0,7,0,1,0,0,0,0,10,8,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,4,4,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5eccc45abccbe221a1627757",64,1,4,4,0,0,6,0,10,0,1,0,0,0,0,16,14,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,4,4,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5eccc4f4bccbe221a16277b0",64,1,5,5,0,0,7,0,11,0,1,0,0,0,0,20,17,0,1,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,1,4,4,0,0,15,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"5eccc57dbccbe221a1627801",64,1,6,6,0,0,9,0,15,0,1,0,0,0,0,31,25,0,1,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,1,4,4,0,0,17,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"5ecd227fbccbe221a16288ae",65,1,2,1,1,0,3,0,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd23fabccbe221a1628932",65,1,4,2,2,0,8,0,8,0,2,0,0,0,0,12,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd245fbccbe221a1628957",65,1,4,3,2,0,10,1,9,0,2,0,0,1,0,12,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5ecd251cbccbe221a16289bf",65,1,4,4,2,0,14,1,10,0,2,0,0,2,0,12,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5ecd2682bccbe221a1628a5b",65,1,5,5,2,0,17,2,11,0,2,0,0,2,0,15,13,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"5ecc4f6dbccbe221a1624953",66,2,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5ecc50afbccbe221a16249fb",66,2,2,2,0,0,2,0,2,0,0,0,0,0,0,9,7,1,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
"5ecc515fbccbe221a1624a52",66,2,3,3,0,0,4,0,5,0,0,0,0,0,0,12,10,1,0,0,0,1,1,0,0,1,4,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
"5ecc5248bccbe221a1624b52",66,2,4,4,0,0,5,0,6,0,0,0,0,0,0,15,12,1,1,0,0,1,1,0,0,1,4,4,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
"5ecc52a7bccbe221a1624be8",66,2,5,5,0,0,6,0,8,0,0,0,0,0,0,18,15,1,1,0,0,1,1,0,0,1,5,5,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0
"5ece83efbccbe221a162b3a8",67,1,2,2,1,3,2,0,4,0,0,0,0,1,3,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece8459bccbe221a162b3d6",67,1,2,2,1,1,2,0,3,0,0,0,0,1,1,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece84a6bccbe221a162b407",67,1,3,3,1,3,3,0,5,0,0,0,4,1,3,16,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece84d0bccbe221a162b41f",67,1,4,4,1,3,4,0,6,0,0,0,4,1,3,18,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ece850abccbe221a162b420",67,1,5,5,1,3,5,0,8,0,0,0,4,1,3,20,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecca830bccbe221a1626fff",68,1,1,1,0,0,4,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5ecca911bccbe221a1627072",68,1,2,2,0,0,7,0,7,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5ecca9dabccbe221a16270f0",68,1,3,3,0,0,9,0,10,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,72,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5eccaaa3bccbe221a162715d",68,1,5,4,1,0,11,0,16,12,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,5,0,0,81,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"5eccab74bccbe221a16271c3",68,1,6,5,1,0,13,0,19,12,2,0,0,0,0,16,7,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,5,0,0,81,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"5ecc4faabccbe221a162496b",69,1,1,1,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5ecc5448bccbe221a1624d43",69,1,1,2,0,0,7,0,5,0,0,2,0,1,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0
"5ecc55aebccbe221a1624ef6",69,1,1,3,0,0,10,0,11,0,2,2,0,2,0,26,20,1,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,1,0,3,0,0,0,1,0
"5ecc574cbccbe221a162505d",69,1,2,4,0,0,14,0,16,0,3,2,0,2,0,33,24,2,2,0,7,3,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,1,0,1,2,1,3,0,0,0,3,0
"5ecc5883bccbe221a1625168",69,1,2,5,0,0,18,0,22,0,5,2,0,3,0,35,24,2,3,0,8,3,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,1,0,1,2,1,3,0,0,0,4,0
"5ecc5a29bccbe221a1625229",69,1,2,6,0,0,23,0,25,0,5,2,0,4,0,40,27,3,4,0,10,3,2,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,2,0,0,0,1,0,1,0,1,2,1,3,0,0,0,5,0
"5ecc6541bccbe221a162591b",70,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"5ecc6595bccbe221a1625927",70,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"5ecc65febccbe221a1625953",70,1,3,3,0,0,6,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"5ecc6641bccbe221a1625961",70,1,4,4,0,0,8,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"5ecc669bbccbe221a1625970",70,1,5,5,0,0,11,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"5ecc66d9bccbe221a162597c",70,1,6,6,0,0,12,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"5ecc6751bccbe221a16259b2",70,1,7,7,0,0,16,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0
"5ecc68d8bccbe221a1625a74",70,1,7,8,0,0,21,0,1,0,0,0,0,1,0,18,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0
"5ecc6986bccbe221a1625b17",70,1,8,9,0,0,24,0,3,0,0,0,0,1,0,31,28,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,4,0,2,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0
"5ecc69d0bccbe221a1625b4a",70,1,8,10,0,0,26,0,4,0,0,0,0,2,0,31,29,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,4,0,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0
"5ecc6a46bccbe221a1625b7d",70,1,8,11,0,0,30,0,5,0,0,0,0,3,0,31,29,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,4,0,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0
"5ecc6b3abccbe221a1625c19",70,1,8,12,0,0,31,0,6,0,0,0,0,4,0,37,32,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,4,0,2,0,0,0,1,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0
"5ecc6ba6bccbe221a1625c58",70,1,8,13,0,0,32,0,7,0,0,0,0,5,0,37,32,1,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,4,0,2,0,0,0,1,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0
"5ecff3785250f805299110a8",71,1,1,1,0,1,5,0,3,1,1,0,0,0,1,37,36,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,0,0,10,0,1,1,1,1,2,0,2,0,1,0,0,0,0,0
"5ecff5515250f8052991110e",71,1,3,2,2,2,13,0,7,1,4,0,0,0,3,44,42,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,16,16,0,0,10,0,1,1,1,1,2,0,2,0,1,0,0,0,0,1
"5ecff61b5250f80529911164",71,1,4,3,2,2,14,0,10,1,6,0,0,0,3,55,53,1,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,16,16,0,0,11,0,1,1,1,1,2,0,3,0,1,0,0,0,1,1
"5ecff70b5250f805299111b7",71,1,5,4,2,2,16,0,14,1,8,1,0,0,3,68,66,1,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,16,16,0,0,11,0,1,1,1,1,2,0,4,0,1,0,0,0,1,1
"5ecff84c5250f80529911233",71,1,6,5,2,2,21,0,15,1,8,1,0,0,3,103,101,1,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,17,17,0,0,11,0,1,1,1,1,2,0,4,0,1,0,0,0,1,1
"5ecc2eb6bccbe221a1622b1f",72,1,2,2,2,1,5,0,7,7,2,0,0,0,3,3,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
"5ecc2f2cbccbe221a1622b87",72,1,2,2,0,0,5,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"5ecc2ffcbccbe221a1622c6b",72,1,4,4,2,2,6,0,11,7,4,0,0,0,4,9,6,0,0,0,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0
"5ecc3073bccbe221a1622cbf",72,1,4,4,2,1,6,0,10,7,2,0,0,0,3,7,5,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0
"5ecc312dbccbe221a1622d82",72,1,5,5,2,2,6,0,12,7,4,0,0,0,4,12,10,1,0,0,0,0,0,0,0,5,1,0,5,0,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
"5ecc3184bccbe221a1622dd8",72,1,6,6,2,2,6,0,13,7,4,0,0,0,4,15,14,1,0,0,0,0,0,0,0,5,1,0,5,0,0,0,0,0,0,0,9,9,0,1,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0
"5ed383435250f80529913bb1",73,1,0,1,0,0,2,0,1,0,0,0,0,1,0,4,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0
"5ed3845a5250f80529913bc8",73,1,0,2,0,0,3,0,2,0,0,0,0,2,0,7,5,0,1,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,1
"5ed385795250f80529913bd4",73,1,2,5,0,3,6,1,6,0,1,0,0,3,3,14,9,0,2,0,2,0,2,0,0,0,5,4,0,0,0,0,0,2,0,0,7,7,0,4,0,0,4,1,4,1,0,1,0,0,0,1,0,0,0,1
"5ed385e45250f80529913bd5",73,1,2,5,0,2,6,1,5,0,1,0,0,3,2,14,9,0,2,0,2,0,2,0,0,0,5,4,0,0,0,0,0,2,0,0,7,7,0,3,0,0,4,1,4,1,0,1,0,0,0,1,0,0,0,1
"5ed3879d5250f80529913bec",73,1,2,5,0,0,5,0,4,0,0,0,0,3,0,13,8,0,2,0,2,0,2,0,0,0,4,4,0,0,0,0,0,2,0,0,7,7,0,3,0,0,4,1,4,1,0,1,0,0,0,1,0,0,0,1
"5ed3cbc05250f8052991400a",74,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5ed3cc5b5250f80529914017",74,1,2,2,0,1,1,0,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5ed3cd4c5250f80529914023",74,1,3,3,0,1,2,0,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0
"5ed3cdce5250f8052991402f",74,1,4,4,0,1,3,0,4,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0
"5ed3ce805250f8052991403b",74,1,5,5,0,1,4,0,5,0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0
"5eccee4abccbe221a1627d55",75,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"5ecceef5bccbe221a1627d78",75,2,2,2,0,0,2,0,2,0,0,0,0,0,0,11,4,0,1,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"5eccef21bccbe221a1627d79",75,2,3,3,0,0,3,0,3,0,0,0,0,0,0,13,5,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"5eccef49bccbe221a1627d85",75,2,4,4,0,0,4,0,4,0,0,0,0,0,0,15,7,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"5eccef7abccbe221a1627d9c",75,2,5,5,0,0,5,0,5,0,0,0,0,0,0,23,12,0,3,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"5ecc4665bccbe221a162421a",76,1,1,1,0,0,1,0,2,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ecc4705bccbe221a16242d3",76,1,1,2,0,0,3,0,3,0,1,0,0,1,0,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
"5ecc4754bccbe221a1624318",76,1,2,3,0,0,4,0,5,0,1,0,0,1,0,11,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
"5ecc47bfbccbe221a1624396",76,1,3,4,0,0,8,0,8,0,1,0,0,1,0,15,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
"5ecc48acbccbe221a16244af",76,1,4,5,0,0,8,0,13,0,3,0,0,1,0,38,32,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1,0,0,1,1,1,0,0,0,0,5,0
"5ed54c4c5250f8052991501e",77,1,2,1,1,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
"5ed54cbb5250f8052991502a",77,1,3,2,1,0,6,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0
"5ed54d0c5250f80529915036",77,1,4,3,1,0,7,0,7,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0
"5ed54d5f5250f80529915042",77,1,5,4,1,0,9,0,9,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0
"5ed54da05250f8052991504e",77,1,6,5,1,0,10,0,11,3,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0
"5ed54dfb5250f80529915065",77,1,7,6,1,0,12,0,14,4,1,1,0,0,0,11,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0
"5ed362d05250f80529913854",78,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed3632d5250f80529913860",78,1,2,2,0,0,2,0,2,0,0,0,0,0,0,6,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ed363665250f8052991386c",78,1,3,3,0,0,5,0,3,0,0,1,0,0,0,6,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
